,carat,cut,color,clarity,depth,table,price
5165,0.91,1,3,2,0.5765907305577376,58.0,8.593
5167,0.32,3,0,2,0.6218678815489749,59.0,6.148
5168,1.04,1,4,2,0.6311667971808927,57.0,8.482
5169,1.0,2,1,4,0.607950116913484,59.0,8.623
5174,0.75,2,4,1,0.6052409129332207,57.0,7.729
5175,1.04,2,2,5,0.5912518853695324,60.0,8.727
5176,0.45,1,4,3,0.5683593750000001,62.0,6.972
5179,0.4,3,6,1,0.6171792152704136,58.0,6.501
5180,0.92,3,3,1,0.6234817813765181,59.0,8.125
5184,1.05,3,2,2,0.6219135802469136,58.0,8.451
5190,0.31,2,3,4,0.6289017341040464,58.0,6.438
5192,2.02,3,4,1,0.6125461254612548,59.0,9.813
5195,0.36,3,0,2,0.6162280701754386,60.0,6.267
5196,1.0,3,3,3,0.6103286384976525,59.0,8.681
5197,0.91,2,3,4,0.6311475409836066,61.0,8.42
5198,1.51,1,2,5,0.6313617606602476,59.0,9.378
5209,1.51,3,5,3,0.6068779501011463,60.0,9.605
5211,0.5,1,3,6,0.6,62.0,7.584
5212,1.01,3,2,2,0.6116731517509727,59.0,8.341
5213,1.6,3,3,3,0.6156914893617021,60.0,9.543
5214,1.02,2,6,3,0.6386687797147385,59.0,8.771
5215,0.91,1,3,1,0.6319218241042346,61.0,8.114
5220,0.39,3,0,4,0.6104589114194237,62.0,6.672
5222,0.9,0,1,1,0.6773109243697479,61.0,7.792
5225,0.9,0,3,4,0.6572143452877398,58.0,8.244
5226,1.59,3,0,2,0.6250000000000001,60.0,8.948
5228,0.53,3,5,3,0.6088631984585743,60.0,7.503
5229,0.73,2,4,1,0.6168549087749783,60.0,7.872
5232,0.9,2,3,3,0.6015999999999999,59.0,8.412
5234,0.31,3,2,2,0.6265895953757227,58.0,6.324
5240,0.31,2,2,2,0.6171428571428572,59.0,6.075
5246,0.91,3,2,3,0.617741935483871,60.0,8.369
5248,1.13,2,1,1,0.5988200589970502,57.0,8.342
5249,0.34,3,0,3,0.623463687150838,60.0,6.284
5250,0.3,2,4,4,0.6103286384976526,60.0,6.346
5253,1.5,2,2,4,0.5955435516542877,60.0,9.405
5254,1.2,2,2,1,0.6192223037417461,57.0,8.52
5258,1.01,2,5,3,0.6292834890965732,58.0,8.736
5259,0.41,3,5,4,0.6066945606694562,59.0,6.871
5261,0.41,3,5,6,0.5995850622406639,61.0,7.03
5262,0.77,2,5,1,0.5988323603002502,61.0,7.92
5263,1.51,3,1,5,0.6113002042205582,60.0,9.271
5265,1.24,4,1,2,0.6108303249097473,60.0,8.696
5269,1.1,3,1,1,0.6248085758039817,59.0,8.215
5274,1.0,1,2,3,0.6356340288924558,61.0,8.442
5275,0.72,2,3,2,0.6252189141856391,60.0,7.819
5276,1.2,2,4,2,0.6314221891288161,58.0,8.637
5277,0.26,2,4,5,0.5921521997621879,60.0,6.317
5287,1.5,3,5,3,0.5940860215053763,62.0,9.44
5288,0.71,0,6,4,0.6535714285714287,59.0,7.918
5295,1.64,2,0,1,0.6309444072337576,58.0,8.933
5296,1.56,2,4,2,0.6098052384150436,58.0,9.41
5299,0.9,2,4,1,0.6195121951219512,61.0,8.235
5301,0.91,1,0,3,0.6420966420966421,58.0,7.956
5303,1.04,0,4,2,0.6693613581244946,62.0,8.39
5304,0.3,2,5,2,0.6267605633802817,60.0,6.265
5306,0.3,2,3,4,0.6016260162601627,62.0,6.337
5309,1.01,2,4,1,0.623924941360438,58.0,8.34
5310,1.64,2,2,1,0.6068152031454783,59.0,9.173
5311,2.01,1,1,3,0.6238993710691824,62.0,9.699
5315,0.52,1,5,3,0.5827814569536424,61.0,7.422
5322,1.0,2,3,2,0.5959752321981424,60.0,8.517
5323,2.01,3,0,1,0.6241486068111456,59.0,9.401
5329,0.73,2,2,6,0.6040955631399318,59.0,7.927
5330,0.32,2,4,6,0.5941704035874439,59.0,6.787
5332,1.03,3,5,1,0.5882352941176471,62.0,8.311
5338,0.9,3,6,1,0.6103896103896104,59.0,8.227
5339,0.91,1,0,4,0.6421404682274247,60.0,8.074
5340,0.4,3,3,2,0.6162046908315566,59.0,6.802
5342,0.71,1,4,3,0.6298932384341637,59.0,7.749
5345,0.35,3,5,3,0.6087912087912088,59.0,6.892
5346,0.8,3,2,2,0.6251053074978938,59.0,7.845
5350,1.04,3,6,4,0.6231546231546231,59.0,9.029
5354,2.32,3,1,1,0.6213017751479291,58.0,9.298
5357,0.79,3,6,1,0.5999999999999999,60.0,7.956
5358,1.15,3,2,2,0.6201780415430267,58.0,8.6
5360,1.22,3,3,4,0.6223520818115412,59.0,9.076
5361,0.41,3,4,1,0.5901639344262295,58.0,6.653
5362,1.01,3,4,2,0.628526645768025,59.0,8.274
5364,1.21,2,3,2,0.6123636363636363,58.0,8.787
5366,0.43,3,2,1,0.6179196704428424,59.0,6.788
5367,1.01,1,3,2,0.6351457840819543,64.0,8.42
5370,1.0,2,4,1,0.6188620420888543,59.0,8.27
5371,0.3,3,6,2,0.6198830409356725,60.0,6.314
5372,0.7,2,6,2,0.5834767641996558,62.0,7.849
5373,1.01,3,2,2,0.6184107002360346,59.0,8.557
5377,0.92,3,5,4,0.6094627105052125,61.0,8.586
5378,0.9,2,4,2,0.6308943089430894,58.0,8.264
5383,0.9,2,2,3,0.6276422764227642,58.0,8.263
5385,1.52,1,4,1,0.5821782178217823,60.0,9.108
5387,0.56,3,4,1,0.5914972273567468,58.0,7.111
5389,1.51,1,6,2,0.6485355648535566,60.0,9.314
5390,1.03,2,3,1,0.6295133437990581,60.0,8.231
5391,0.53,2,0,3,0.6286266924564797,58.0,7.016
5392,1.01,0,3,1,0.6709470304975922,59.0,7.987
5393,0.9,2,2,1,0.5950676213206046,63.0,8.041
5394,0.7,3,3,0,0.6194225721784777,58.0,7.409
5396,0.4,3,3,2,0.6165413533834587,61.0,6.762
5397,0.41,2,6,2,0.6301369863013699,59.0,6.731
5403,0.33,4,4,6,0.605586592178771,59.0,6.719
5404,0.35,3,2,6,0.6057268722466961,60.0,6.931
5405,0.54,2,6,3,0.6045627376425856,59.0,7.542
5407,0.77,3,5,1,0.6254295532646048,60.0,7.683
5411,1.04,3,1,1,0.6209553158705702,59.0,8.259
5413,2.38,3,0,1,0.6061307113938693,59.0,9.279
5415,1.01,2,2,2,0.6181533646322378,59.0,8.492
5418,1.29,3,3,4,0.624,58.0,9.144
5419,0.7,0,3,2,0.6166219839142091,66.0,7.598
5421,1.02,3,1,1,0.62004662004662,59.0,8.257
5422,2.0,3,2,1,0.6149106592729513,61.0,9.483
5426,1.04,2,1,2,0.6246105919003115,62.0,8.337
5428,0.4,3,5,2,0.6275346851654214,59.0,6.81
5432,1.21,3,2,1,0.5998536942209217,61.0,8.533
5433,1.22,1,1,3,0.5724431818181819,60.0,8.6
5434,0.84,2,0,4,0.6192052980132451,58.0,7.841
5444,1.11,3,6,0,0.6185101580135441,58.0,8.204
5445,1.27,3,1,4,0.6221899927483684,59.0,8.784
5448,1.02,1,5,1,0.6277602523659306,64.0,8.253
5449,1.5,2,2,3,0.6316516931582585,58.0,8.921
5451,0.91,3,2,3,0.617741935483871,60.0,8.352
5452,0.32,2,1,7,0.6187214611872146,59.0,6.512
5453,1.5,2,0,5,0.6291208791208792,58.0,9.062
5454,0.49,3,3,2,0.6062992125984252,60.0,6.933
5455,0.42,3,4,5,0.6166666666666666,59.0,7.041
5457,0.5,0,4,0,0.6388059701492537,58.0,6.569
5458,1.0,2,6,2,0.620797498045348,58.0,8.592
5462,0.5,3,6,2,0.6106719367588932,59.0,7.384
5463,1.52,3,3,0,0.6238030095759233,60.0,8.377
5464,0.3,3,4,4,0.6157407407407407,59.0,6.489
5465,0.91,2,1,1,0.6344262295081968,58.0,8.008
5466,0.83,1,4,1,0.637213254035684,59.0,7.585
5473,0.91,2,5,3,0.6282467532467533,59.0,8.481
5479,0.32,2,6,2,0.5825027685492801,58.0,6.378
5483,0.7,3,5,4,0.6255506607929514,59.0,7.968
5486,0.36,1,1,2,0.631346578366446,57.0,6.186
5489,0.39,2,0,6,0.6278317152103561,58.0,6.576
5490,1.03,0,0,1,0.6490807354116707,62.0,8.055
5492,0.43,3,5,0,0.5835010060362172,62.0,6.569
5493,1.73,3,2,2,0.6195153896529143,59.0,9.397
5495,0.72,3,4,2,0.6203301476976542,60.0,7.768
5496,2.21,3,4,1,0.5957696827262046,60.0,9.721
5497,0.8,2,5,4,0.6071133167907361,60.0,8.323
5499,0.61,2,5,4,0.5958219800181652,63.0,7.613
5500,1.0,1,5,2,0.576297443841983,65.0,8.215
5506,1.0,0,5,1,0.6296590007930215,58.0,8.415
5515,1.05,2,0,0,0.5957446808510638,63.0,7.903
5516,1.51,4,5,3,0.5978695073235686,59.0,9.546
5517,0.68,3,6,2,0.5975395430579965,59.0,7.554
5521,0.71,2,5,3,0.5957081545064379,60.0,7.991
5522,1.01,2,4,3,0.6309148264984227,60.0,8.744
5524,0.35,3,6,3,0.6190998902305159,58.0,6.969
5528,1.1,4,1,2,0.6076519129782445,61.0,8.49
5530,0.54,3,3,2,0.6076190476190476,59.0,7.212
5531,1.22,0,1,2,0.6621108580106303,60.0,8.318
5533,1.52,3,4,3,0.6216768916155418,58.0,9.472
5535,1.19,2,3,4,0.5910064239828693,58.0,8.986
5536,0.31,3,0,2,0.5941043083900227,62.0,6.116
5541,0.41,2,5,2,0.5997931747673216,58.0,6.513
5543,0.42,3,4,2,0.6147455867082036,58.0,6.9
5545,1.5,0,2,1,0.6595593461265102,64.0,8.517
5547,0.72,1,4,2,0.6390114739629303,62.0,7.691
5548,0.41,1,5,1,0.6383881230116649,57.0,6.458
5551,1.52,3,6,2,0.5976095617529881,58.0,9.459
5552,0.4,3,5,1,0.6137566137566138,59.0,6.501
5555,0.31,2,3,6,0.6263096623981373,61.0,6.704
5559,0.34,2,4,1,0.6004415011037529,62.0,6.103
5561,0.39,3,5,3,0.6091586794462193,60.0,7.022
5564,0.33,3,6,1,0.6160815402038505,59.0,6.447
5567,1.01,1,4,4,0.5896656534954408,62.0,8.824
5568,0.31,3,0,2,0.6186046511627906,59.0,6.142
5569,0.43,3,6,2,0.6111111111111113,59.0,6.721
5573,3.0,3,1,1,0.6073752711496745,59.0,9.739
5578,1.04,2,0,3,0.5947169811320755,59.0,8.401
5579,1.5,3,2,3,0.624229979466119,59.0,9.323
5589,0.36,3,5,3,0.6248624862486248,58.0,6.528
5591,0.32,2,4,5,0.6180159635119726,60.0,6.667
5593,0.71,2,2,2,0.6404293381037567,58.0,7.669
5594,0.38,1,4,3,0.6266375545851528,58.0,6.623
5595,0.31,3,1,4,0.6082004555808656,59.0,6.192
5598,1.58,2,2,5,0.608809993425378,58.0,9.43
5600,0.9,3,2,4,0.6015873015873016,58.0,8.351
5607,0.4,2,3,1,0.628997867803838,57.0,6.446
5610,0.51,4,3,4,0.6036644165863065,59.0,7.419
5614,0.64,2,4,2,0.6122082585278277,58.0,7.453
5615,0.57,2,0,1,0.5987025023169602,60.0,7.119
5617,0.42,3,5,3,0.6192468619246863,59.0,6.931
5618,0.51,2,6,4,0.6305418719211824,58.0,7.516
5620,0.55,1,4,7,0.6082862523540489,60.0,7.726
5621,1.01,2,4,3,0.611111111111111,58.0,8.859
5622,0.44,1,6,2,0.5877632898696089,62.0,6.655
5624,0.32,3,4,5,0.6217142857142858,59.0,6.692
5625,2.01,3,1,2,0.6014669926650367,59.0,9.599
5626,0.47,3,6,2,0.6055776892430279,61.0,6.895
5627,1.01,1,5,2,0.6320830007980845,59.0,8.438
5628,1.08,2,2,2,0.6324655436447166,58.0,8.615
5632,0.6,4,3,4,0.6129629629629629,60.0,7.645
5634,0.24,1,5,6,0.6080402010050251,64.0,6.198
5636,1.15,2,3,5,0.6320541760722348,58.0,9.113
5637,0.72,2,4,2,0.6219512195121951,59.0,7.785
5638,0.34,3,2,3,0.6169265033407572,60.0,6.286
5640,1.01,2,4,3,0.6305882352941176,58.0,8.823
5641,0.72,3,4,1,0.6110154905335627,59.0,7.499
5642,0.7,1,3,2,0.6375000000000001,59.0,7.658
5645,1.01,1,5,2,0.6433677521842732,59.0,8.338
5646,0.31,3,3,7,0.6139747995418099,59.0,6.896
5648,1.01,3,2,2,0.6280344557556774,58.0,8.261
5649,0.72,4,0,3,0.6084701815038893,59.0,7.552
5651,2.01,2,4,1,0.60284126003706,60.0,9.725
5652,1.23,3,5,3,0.5887384176764077,59.0,9.144
5654,0.3,4,1,2,0.6036866359447005,59.0,6.084
5658,0.41,3,3,2,0.6253934942287512,58.0,6.578
5661,0.92,1,5,1,0.6178861788617885,59.0,8.228
5662,0.42,3,5,2,0.6269592476489028,59.0,6.65
5664,1.7,2,2,1,0.6349631614199599,58.0,8.887
5665,0.38,3,6,3,0.5867507886435331,61.0,7.018
5667,1.6,3,3,2,0.6224899598393574,58.0,9.377
5668,0.52,1,2,2,0.6364532019704433,62.0,6.978
5669,0.3,3,1,4,0.5977011494252874,60.0,6.159
5675,0.71,3,1,5,0.6188811188811189,60.0,7.804
5678,0.7,2,1,3,0.6112084063047286,60.0,7.681
5679,1.03,4,1,1,0.6230529595015576,59.0,8.334
5684,0.3,2,5,7,0.6009280742459395,60.0,6.933
5685,0.3,1,3,4,0.6344339622641509,58.0,6.405
5686,0.91,3,2,6,0.6251012145748986,59.0,8.506
5687,0.9,3,4,2,0.6258169934640524,60.0,8.264
5689,2.01,3,0,1,0.6144355336212215,60.0,9.426
5690,0.7,2,1,1,0.6320501342882722,60.0,7.422
5695,0.76,3,2,1,0.5898922949461475,59.0,7.593
5696,0.3,3,5,3,0.6041666666666666,58.0,6.738
5698,0.91,1,2,2,0.6388206388206388,60.0,8.139
5700,0.48,1,3,3,0.6535677352637022,59.0,6.992
5703,0.52,3,3,5,0.6116504854368932,59.0,7.555
5704,1.01,2,3,4,0.6320754716981132,58.0,8.798
5705,0.32,3,3,4,0.6166097838452788,58.0,6.719
5712,1.04,2,3,1,0.6033690658499234,62.0,8.315
5713,1.57,2,0,1,0.6211096075778078,60.0,8.81
5716,0.37,3,1,3,0.6158868335146898,60.0,6.501
5717,0.3,2,0,4,0.6345475910693302,58.0,6.227
5719,1.04,2,3,2,0.5920360631104433,61.0,8.46
5722,1.7,3,5,3,0.628722700198544,58.0,9.76
5723,1.0,3,2,5,0.6136012364760433,59.0,8.685
5727,0.7,0,3,4,0.6576332429990966,61.0,7.777
5728,2.0,2,1,2,0.5847457627118644,58.0,9.632
5729,0.32,3,3,2,0.6251415628539071,58.0,6.417
5731,0.32,3,6,2,0.6136363636363636,58.0,6.378
5733,1.13,3,4,7,0.5979381443298969,60.0,9.437
5734,1.0,1,4,3,0.6391096979332272,62.0,8.757
5736,1.04,3,2,2,0.5845229151014276,62.0,8.447
5738,1.71,3,5,2,0.6217277486910995,58.0,9.569
5739,0.3,3,1,2,0.6164542294322133,59.0,6.227
5742,0.41,3,1,1,0.6157068062827225,59.0,6.29
5744,0.3,3,6,3,0.6036866359447005,59.0,6.565
5746,1.01,3,6,2,0.6264682850430697,58.0,8.62
5752,0.9,1,1,3,0.6365131578947368,61.0,8.103
5754,0.52,1,4,4,0.6422924901185771,58.0,7.518
5756,0.5,3,5,2,0.6262626262626263,58.0,6.978
5761,0.5,2,6,2,0.6185770750988141,62.0,7.211
5764,1.03,1,4,1,0.6168080185042406,63.0,8.319
5766,0.9,3,2,1,0.6110210696920584,58.0,7.913
5767,1.2,3,2,3,0.6072992700729928,60.0,8.74
5770,1.08,3,6,3,0.6117824773413897,60.0,8.947
5776,0.41,3,2,2,0.6200417536534447,59.0,6.526
5777,0.39,3,3,6,0.5991561181434598,59.0,6.999
5781,0.42,3,4,4,0.6182572614107883,59.0,7.006
5783,0.7,3,1,5,0.6006944444444444,59.0,7.763
5785,1.0,0,2,1,0.6548956661316212,62.0,7.944
5786,2.01,2,1,2,0.627573300062383,60.0,9.603
5788,1.04,3,3,3,0.6248062015503877,58.0,8.729
5790,2.27,1,2,1,0.6362545018007204,58.0,9.564
5792,0.7,2,3,4,0.6291331546023236,59.0,7.702
5793,1.01,3,4,2,0.5891354246365723,60.0,8.65
5796,0.9,2,2,4,0.6345053147996729,59.0,8.351
5798,1.22,3,2,1,0.606676342525399,59.0,8.643
5799,1.1,2,4,6,0.6218867924528302,59.0,9.243
5801,0.64,2,4,2,0.6072072072072072,59.0,7.431
5803,1.14,3,3,1,0.6038291605301914,59.0,8.494
5806,1.22,2,3,5,0.5931232091690544,58.0,9.18
5807,0.34,3,4,3,0.5917030567685589,60.0,6.531
5808,1.06,3,2,2,0.6157372039724981,59.0,8.473
5812,1.31,3,2,1,0.6167023554603854,59.0,8.422
5813,0.7,1,6,1,0.5927209705372617,60.0,7.808
5814,1.51,1,6,1,0.6167460857726345,65.0,8.907
5817,0.3,1,6,1,0.6081871345029239,65.0,6.026
5821,1.53,2,2,3,0.6248294679399727,61.0,9.369
5822,1.0,1,2,2,0.6103286384976525,61.0,8.414
5824,1.0,3,4,2,0.6190102120974077,60.0,8.639
5825,0.3,3,4,4,0.5977011494252874,60.0,6.683
5828,0.62,3,3,3,0.6018018018018018,60.0,7.518
5829,0.5,1,5,3,0.6342913776015858,59.0,7.249
5832,1.01,1,2,2,0.6032233307751342,64.0,8.425
5833,0.91,4,5,2,0.610223642172524,58.0,8.327
5834,0.8,2,4,2,0.6354344122657581,58.0,8.033
5835,1.14,2,4,1,0.592375366568915,63.0,8.524
5836,0.93,1,3,2,0.6377759607522485,58.0,8.401
5837,2.31,3,1,1,0.6285032796660703,58.0,9.754
5839,1.11,3,2,1,0.6150375939849624,59.0,8.447
5841,0.71,1,5,4,0.5936698032506417,61.0,8.15
5842,1.04,1,4,1,0.6404405979543667,60.0,8.183
5843,1.0,3,2,2,0.612725844461901,60.0,8.474
5844,1.01,0,6,2,0.6470588235294118,57.0,8.6
5846,1.51,2,0,1,0.6317962835512732,58.0,8.728
5847,0.9,2,3,2,0.6196721311475409,61.0,8.225
5848,0.42,1,3,5,0.5771947527749748,59.8,6.981
5851,0.31,3,3,4,0.6182237600922722,59.0,6.687
5853,0.23,2,5,6,0.5882352941176471,61.0,6.184
5855,0.25,2,4,5,0.6096654275092936,58.0,6.354
5860,0.35,3,2,4,0.6172566371681416,59.0,6.42
5862,1.53,3,0,3,0.6293515358361775,59.0,8.93
5865,0.53,3,5,1,0.6047846889952154,60.0,7.112
5867,1.01,3,3,5,0.6092916984006094,59.0,8.831
5869,0.9,2,3,1,0.6208026208026207,58.0,8.103
5871,1.01,1,6,1,0.6382280557834291,61.0,8.208
5874,1.02,3,1,3,0.610806577916993,59.0,8.22
5877,0.54,3,3,1,0.614354066985646,59.0,6.994
5879,1.5,2,3,1,0.607215793056501,61.0,9.057
5880,2.02,3,2,3,0.6133988936693301,60.0,9.68
5886,1.11,2,5,1,0.6171341925701289,63.0,8.319
5888,1.01,2,4,1,0.6251968503937009,61.0,8.28
5895,0.57,4,3,3,0.6018518518518519,59.0,7.404
5899,1.21,2,4,3,0.6328358208955224,58.0,8.965
5900,1.04,2,2,2,0.589041095890411,63.0,8.408
5901,0.31,2,3,3,0.6341463414634146,59.0,6.548
5909,0.6,3,5,3,0.6274509803921567,58.0,7.506
5912,0.28,2,6,6,0.6037735849056604,59.0,6.465
5914,1.14,3,4,2,0.6246246246246246,59.0,8.562
5915,0.3,1,2,6,0.6328217237308148,60.0,6.528
5916,0.9,2,1,3,0.6068855084067254,59.0,8.219
5918,1.02,3,4,1,0.6266562743569758,59.0,8.331
5919,1.5,3,2,1,0.6243093922651933,59.0,8.894
5920,0.7,2,4,2,0.6129597197898424,58.0,7.746
5922,0.94,2,6,1,0.5898039215686274,59.0,8.259
5928,1.05,3,3,5,0.5945945945945946,61.0,9.071
5932,1.04,3,4,3,0.616692426584235,59.0,8.84
5934,0.7,0,4,4,0.6776859504132231,60.0,7.775
5935,1.07,3,3,3,0.6185725249424405,60.0,8.734
5940,1.02,2,3,7,0.6229508196721312,59.0,9.062
5941,1.51,0,2,1,0.6562054208273894,60.0,8.747
5943,0.23,2,6,4,0.6144121365360303,58.0,6.415
5944,0.36,2,5,2,0.6312292358803986,58.0,6.697
5945,1.23,2,2,2,0.6226138032305433,58.0,8.786
5947,0.63,3,5,1,0.5889679715302492,59.0,7.064
5948,0.5,1,3,5,0.6388059701492537,58.0,7.499
5952,1.5,3,4,3,0.6029609690444147,58.0,9.581
5954,0.23,2,2,5,0.592039800995025,61.0,5.964
5955,0.5,2,6,4,0.6214355948869223,58.0,7.634
5958,0.7,2,2,2,0.6205673758865248,59.0,7.702
5959,0.91,3,2,2,0.628152969894223,58.0,8.208
5961,1.17,1,3,4,0.6004415011037528,64.0,8.984
5964,1.76,2,3,5,0.611075747931254,59.0,9.792
5965,1.5,2,5,2,0.5932885906040268,60.0,9.413
5969,2.0,3,0,3,0.6147186147186147,59.0,9.523
5970,2.01,1,1,3,0.5988977342314759,65.0,9.663
5978,1.0,1,5,3,0.6334125098970705,59.0,8.697
5979,1.12,3,5,2,0.5878877400295421,61.0,8.621
5983,1.26,3,1,3,0.6116295764536971,59.0,8.756
5984,1.06,2,3,3,0.5982008995502249,58.0,8.827
5985,0.7,3,4,1,0.6208112874779541,58.0,7.544
5987,1.0,3,0,3,0.6072252113758647,58.0,8.263
5990,0.3,0,5,4,0.5625,62.0,6.461
5992,0.84,0,3,2,0.551231135822081,67.0,7.931
5995,1.01,0,5,2,0.6525974025974025,59.0,8.485
6000,0.71,2,5,2,0.5968858131487891,58.0,7.853
6002,1.55,3,6,1,0.6203641267700606,58.0,9.297
6004,0.3,3,3,5,0.6211764705882353,59.0,6.778
6007,1.01,3,2,2,0.6231313926042485,61.0,8.415
6009,0.31,3,4,3,0.590347923681257,59.0,6.687
6012,1.52,4,1,1,0.6127717391304348,60.0,8.934
6015,0.4,0,2,3,0.6514657980456026,59.0,6.557
6018,1.14,2,0,1,0.624251497005988,57.0,8.405
6019,0.32,3,2,3,0.6068181818181817,60.0,6.225
6021,0.35,2,4,4,0.6032786885245902,58.6,6.736
6022,0.5,2,3,1,0.5863066538090645,61.0,6.891
6024,0.3,2,3,2,0.59465737514518,63.0,6.103
6026,1.14,1,3,1,0.6367781155015199,58.0,8.412
6027,1.0,0,3,4,0.6309047237790232,68.0,8.495
6032,1.2,4,2,3,0.6117989803350328,59.0,8.864
6033,0.27,2,4,5,0.6076555023923446,59.0,6.382
6034,0.33,1,3,7,0.5789473684210525,60.0,6.892
6035,0.39,2,2,1,0.6037735849056604,60.0,6.377
6036,1.5,1,1,3,0.6334968465311842,62.0,9.054
6037,2.33,1,3,1,0.6382723455308937,60.0,9.491
6039,0.72,3,6,3,0.6099044309296264,59.0,7.909
6040,2.46,3,5,1,0.5972696245733788,59.0,9.256
6041,0.7,2,3,1,0.6069565217391305,58.0,7.669
6045,2.0,2,2,2,0.6322418136020151,58.0,9.679
6046,0.52,0,4,1,0.5631970260223048,59.0,6.882
6047,1.52,3,2,2,0.6211604095563139,59.0,9.162
6048,0.9,3,5,1,0.6259168704156479,60.0,8.188
6050,0.27,2,4,5,0.6131736526946107,62.0,6.314
6051,0.71,3,1,4,0.6247818499127399,59.0,7.697
6052,1.2,3,2,3,0.6058394160583942,58.0,8.805
6054,2.0,3,1,1,0.6128236744759556,59.0,9.562
6057,0.5,2,5,1,0.6137254901960785,58.0,7.051
6058,1.01,1,3,1,0.6356466876971609,58.0,8.196
6062,1.01,1,3,5,0.6320754716981132,59.0,8.926
6065,0.95,3,3,1,0.6258064516129033,58.0,8.065
6067,0.71,3,0,5,0.6029285099052542,59.0,7.519
6069,0.37,4,1,2,0.6073752711496747,60.0,6.277
6070,1.2,0,3,0,0.6641162968630451,57.0,7.773
6074,1.6,3,0,4,0.6129247168554297,59.0,9.109
6075,0.33,3,3,5,0.5953693495038589,60.0,6.623
6076,0.9,3,3,1,0.6208026208026207,58.0,8.085
6078,1.01,3,6,1,0.587966488956588,59.0,8.449
6079,0.55,3,6,2,0.6190935390549662,60.0,7.504
6080,0.51,3,5,3,0.6103012633624879,60.0,7.412
6081,1.07,2,2,2,0.5915915915915916,61.0,8.545
6082,1.0,3,5,2,0.6276679841897235,60.0,8.62
6087,0.92,3,2,1,0.6036249014972419,59.0,8.063
6098,1.5,1,1,0,0.6260387811634348,63.0,8.438
6101,1.4,2,3,5,0.634180790960452,59.0,9.361
6103,0.4,2,3,2,0.6162046908315566,59.0,6.554
6108,0.73,2,2,4,0.5873417721518986,61.0,7.802
6109,0.32,3,2,4,0.6063348416289593,60.0,6.579
6112,0.32,3,1,6,0.6011299435028248,61.0,6.628
6114,0.91,3,5,1,0.6104928457869635,58.0,8.201
6115,0.9,3,2,4,0.6302729528535981,62.0,8.253
6116,0.32,3,1,3,0.6275862068965518,58.0,6.356
6117,1.53,3,3,1,0.586898395721925,59.0,9.07
6119,0.3,3,2,3,0.629976580796253,59.0,6.41
6121,1.02,4,6,5,0.6216006216006216,59.0,9.356
6126,1.14,3,4,2,0.5964653902798233,58.0,8.705
6128,0.59,4,6,1,0.6238361266294228,58.0,7.258
6129,0.5,3,6,2,0.6119257086999021,60.0,7.411
6132,0.52,2,4,5,0.5887939221272555,60.0,7.632
6136,0.83,3,0,2,0.593317033414833,59.0,7.612
6137,0.38,3,3,4,0.6058002148227712,58.0,6.974
6138,1.51,1,3,2,0.6334716459197787,58.0,9.219
6139,0.5,0,4,3,0.5576559546313801,60.0,7.154
6142,0.7,1,5,2,0.6356311548791406,62.0,7.786
6145,0.3,3,3,6,0.6266195524146055,59.0,6.921
6147,1.52,2,1,2,0.6200814111261873,58.0,9.176
6149,0.7,2,1,2,0.6379928315412187,59.0,7.544
6150,0.31,3,4,3,0.624277456647399,58.0,6.438
6151,0.72,2,0,3,0.6222611744084137,58.0,7.615
6153,2.02,1,4,1,0.571256038647343,60.0,9.443
6156,0.51,3,3,4,0.6227897838899804,59.0,7.485
6157,2.0,3,3,1,0.6074074074074073,60.0,9.29
6159,2.2,0,1,0,0.6629283489096574,56.0,8.979
6160,0.32,3,2,2,0.6298850574712644,59.0,6.382
6162,0.5,2,5,2,0.6093750000000001,58.0,7.194
6168,0.73,3,0,4,0.6132644272179156,61.0,7.619
6171,0.34,3,1,2,0.6004415011037529,58.0,6.129
6172,1.0,0,5,2,0.657937806873977,59.0,8.476
6173,1.5,1,5,2,0.5850066934404283,59.0,9.355
6175,2.02,1,1,1,0.6096059113300492,62.0,9.467
6176,1.09,3,2,1,0.6170212765957446,60.0,8.429
6177,1.52,2,4,1,0.6205479452054795,58.0,9.165
6180,1.75,1,1,4,0.5827564505978603,59.0,9.476
6183,0.88,2,5,1,0.5910543130990416,58.0,8.055
6187,0.31,3,2,4,0.6241299303944314,58.0,6.548
6193,2.02,2,0,2,0.5986560781918143,59.9,9.441
6194,0.37,2,5,3,0.6062567421790723,58.0,6.629
6198,0.9,3,6,1,0.5878594249201279,59.0,8.183
6202,0.7,2,3,3,0.5960034752389227,60.0,7.824
6204,2.01,3,2,2,0.6003683241252302,60.0,9.415
6205,0.4,1,1,7,0.6227417640807652,62.0,6.851
6206,1.21,2,4,1,0.6273062730627306,57.0,8.574
6208,0.3,0,4,4,0.6168224299065421,66.0,6.385
6209,1.7,3,1,2,0.5979247730220494,59.0,8.961
6212,0.7,1,6,3,0.6392857142857143,58.0,8.017
6214,2.0,1,1,3,0.6348208673790069,59.0,9.608
6217,1.5,3,1,3,0.6232686980609418,60.0,9.157
6218,1.2,3,3,1,0.6237037037037036,58.0,8.674
6221,0.4,3,2,2,0.6255319148936171,58.0,6.751
6222,0.41,2,2,2,0.6285714285714287,58.0,6.526
6225,0.7,1,4,6,0.5984251968503937,62.0,8.073
6229,1.2,3,2,1,0.6239882266372333,61.0,8.551
