,carat,cut,color,clarity,depth,table,price
4790,1.51,0,2,2,0.5576547231270359,61.0,8.924
4791,0.53,4,2,3,0.6165703275529866,56.0,7.269
4792,0.92,4,1,2,0.6209098164405427,55.0,8.191
4793,0.54,3,6,5,0.5906542056074767,60.0,7.751
4794,0.33,4,1,1,0.6177777777777778,55.0,5.999
4795,0.7,2,1,5,0.6237885462555066,61.0,7.781
4796,1.51,4,1,3,0.6264564770390679,56.0,9.113
4797,0.56,4,3,2,0.6123595505617978,54.0,7.398
4798,0.5,4,5,3,0.61284046692607,55.0,7.435
4799,0.71,3,0,3,0.6278659611992945,61.0,7.559
4800,0.32,3,3,3,0.6208476517754868,60.0,6.33
4801,1.0,1,4,3,0.6110678098207326,61.0,8.831
4802,0.59,3,4,1,0.6181139122315592,61.0,7.185
4803,0.78,4,1,3,0.6118644067796609,58.0,7.883
4804,0.7,4,0,1,0.6137750653879687,55.0,7.477
4805,0.9,2,1,3,0.6280193236714975,52.0,8.233
4806,0.32,4,5,7,0.6115515288788222,57.0,7.17
4807,0.74,4,1,2,0.6113013698630136,56.0,7.926
4808,0.55,2,5,3,0.5811808118081181,62.0,7.371
4809,0.53,4,5,3,0.6147934678194045,56.0,7.424
4810,0.73,2,4,4,0.6180555555555556,59.0,7.953
4811,0.41,1,5,6,0.6039707419017764,61.0,7.064
4812,0.39,4,5,3,0.6131078224101479,56.0,6.815
4813,1.32,4,3,4,0.6165839829907866,56.0,9.357
4814,2.06,3,3,1,0.6165137614678898,58.0,9.742
4815,1.03,4,6,2,0.6102997694081476,57.0,8.666
4816,0.73,3,4,2,0.6248912097476066,55.0,7.76
4817,1.06,4,2,2,0.620795107033639,56.0,8.521
4818,1.07,3,5,1,0.6048265460030166,59.0,8.381
4819,2.02,4,2,2,0.622991347342398,57.0,9.721
4820,0.39,3,5,1,0.6299892125134844,61.0,6.726
4821,0.41,4,6,6,0.6231578947368421,57.0,7.366
4822,0.3,3,5,2,0.6247086247086248,59.0,6.515
4823,0.91,3,2,1,0.608695652173913,61.0,8.147
4824,1.15,3,4,1,0.6107431935246506,57.0,8.541
4825,0.55,3,6,2,0.6172839506172839,59.0,7.455
4826,0.5,2,6,1,0.5846153846153846,60.0,6.979
4827,1.71,2,2,4,0.6353408338848445,59.0,9.208
4828,1.2,3,2,2,0.6183431952662721,58.0,8.643
4829,0.9,1,5,2,0.6378466557911909,56.0,8.146
4830,0.55,3,4,3,0.6267806267806266,58.0,7.773
4831,0.31,4,5,2,0.626865671641791,54.0,6.299
4832,0.42,4,2,7,0.6097814776274715,56.0,7.101
4833,0.36,1,6,2,0.6337719298245613,57.0,6.497
4834,0.43,2,1,6,0.6295149638802888,56.0,6.808
4835,1.01,4,2,2,0.6119287374128582,58.0,8.506
4836,1.0,4,6,2,0.6021505376344086,57.0,8.489
4837,2.01,4,3,3,0.6302573760200878,56.0,9.808
4838,0.51,4,3,3,0.620019436345967,56.0,7.274
4839,1.01,2,1,2,0.5996908809891808,62.0,8.384
4840,0.6,4,2,5,0.6216466234967624,55.0,7.566
4841,1.01,3,3,4,0.6072252113758647,58.0,8.844
4842,1.21,3,2,1,0.629932985852569,58.0,8.5
4843,0.9,2,4,3,0.6270358306188925,62.0,8.325
4844,0.9,1,5,6,0.6343467543138865,60.0,8.884
4845,0.31,3,2,2,0.6235565819861432,57.0,6.324
4846,1.43,4,3,2,0.6256983240223464,57.0,9.102
4847,1.2,2,4,1,0.6316568047337278,58.0,8.412
4848,0.52,2,3,3,0.6019047619047619,56.0,7.277
4849,1.02,3,0,1,0.6136012364760433,60.0,8.148
4850,0.73,4,5,3,0.6176470588235294,55.0,8.094
4851,0.42,3,3,3,0.594650205761317,59.0,6.742
4852,0.5,2,4,3,0.6246305418719212,56.0,7.27
4853,0.7,3,5,4,0.59375,61.0,7.947
4854,0.51,4,1,2,0.6192794547224928,54.0,6.908
4855,0.75,2,2,1,0.6303030303030303,58.0,7.687
4856,1.5,2,2,7,0.630419821059876,59.0,9.472
4857,0.24,3,6,3,0.6144278606965176,55.0,6.184
4858,0.59,4,6,2,0.6251162790697674,55.0,7.507
4859,1.13,3,1,2,0.6174698795180722,58.0,8.322
4860,1.16,4,1,1,0.6263982102908278,56.0,8.407
4861,1.04,4,3,3,0.6254826254826255,57.0,8.811
4862,0.9,4,5,2,0.6203554119547657,56.0,8.603
4863,1.27,2,1,3,0.6325785244704163,63.0,8.705
4864,0.72,4,3,5,0.6190061028770707,57.0,8.256
4865,0.3,4,4,4,0.6175115207373273,55.0,6.678
4866,0.3,4,4,3,0.6285046728971964,57.0,6.654
4867,1.24,4,2,1,0.595289079229122,61.0,8.689
4868,0.5,4,4,5,0.6208251473477407,58.0,7.581
4869,0.3,4,2,2,0.6248548199767712,53.9,6.163
4870,0.23,2,5,6,0.6206896551724138,58.0,6.273
4871,1.01,3,3,0,0.6159874608150471,62.0,7.768
4872,0.33,1,5,2,0.6334841628959276,56.0,6.361
4873,0.67,2,2,3,0.6290322580645161,55.0,7.532
4874,0.3,4,5,3,0.6148491879350347,55.0,6.489
4875,0.6,3,6,1,0.623134328358209,59.0,7.279
4876,0.56,4,6,4,0.6255924170616113,59.0,7.682
4877,1.23,4,1,1,0.6182873730043541,55.0,8.669
4878,0.31,4,2,3,0.6261467889908258,57.0,6.443
4879,1.01,0,6,5,0.6537216828478964,57.0,9.073
4880,0.38,4,1,4,0.6249999999999999,54.4,6.555
4881,1.0,3,3,1,0.6177847113884555,58.0,8.371
4882,0.26,2,5,7,0.5866983372921615,63.0,6.304
4883,0.25,3,4,6,0.6070991432068543,59.0,6.607
4884,0.51,4,6,2,0.617933723196881,55.0,7.361
4885,0.53,2,2,2,0.6168582375478927,55.0,7.081
4886,0.3,3,2,4,0.6229508196721313,58.0,6.265
4887,0.41,3,3,2,0.614900314795383,59.0,6.578
4888,0.9,1,3,2,0.6371826371826371,58.0,8.225
4889,1.5,1,0,2,0.5911864406779661,64.0,8.808
4890,0.55,4,4,6,0.621082621082621,56.0,7.766
4891,0.28,2,2,2,0.6153846153846154,56.0,5.886
4892,0.59,2,5,2,0.6291079812206574,58.0,7.41
4893,0.53,4,5,1,0.6137667304015296,56.0,7.271
4894,0.48,1,4,2,0.5923753665689149,64.0,6.902
4895,0.34,4,6,3,0.6135105204872646,56.0,6.94
4896,0.91,3,3,3,0.5952380952380952,58.0,8.353
4897,1.02,3,6,1,0.6147919876733436,56.0,8.459
4898,1.51,2,3,5,0.6267845003399048,57.0,9.612
4899,1.0,2,4,3,0.6246056782334385,58.0,8.746
4900,0.76,2,5,5,0.6055979643765903,59.0,8.251
4901,0.41,4,4,6,0.618448637316562,57.0,7.212
4902,0.81,4,6,3,0.6205170975813178,56.0,8.316
4903,1.04,2,6,1,0.5863874345549738,58.0,8.498
4904,0.9,2,5,3,0.6133979015334947,58.0,8.681
4905,0.72,4,5,3,0.6061643835616438,57.0,8.054
4906,1.25,4,0,2,0.6240928882438316,57.0,8.566
4907,0.41,1,5,2,0.6348195329087049,57.0,6.627
4908,0.3,4,5,3,0.6143187066974596,55.0,6.738
4909,0.41,3,6,1,0.6186440677966101,58.0,6.775
4910,1.5,3,5,3,0.6181075561606535,59.0,9.602
4911,0.36,4,3,4,0.6142076502732241,56.0,6.855
4912,0.3,1,1,6,0.6308411214953272,57.0,6.314
4913,0.74,3,2,3,0.5993208828522919,57.0,7.818
4914,1.28,2,3,6,0.6034236804564908,59.0,9.325
4915,0.31,4,4,3,0.6189376443418014,55.0,6.438
4916,0.31,2,2,6,0.6118721461187215,56.0,6.479
4917,2.11,3,0,1,0.6195982958003652,60.0,9.364
4918,2.0,4,1,2,0.6278924327704816,56.0,9.619
4919,1.04,2,2,1,0.6019862490450726,60.0,8.374
4920,0.31,4,5,5,0.6171428571428572,56.0,6.641
4921,0.31,4,4,3,0.6217142857142858,56.0,6.619
4922,0.51,2,4,3,0.6324110671936759,58.0,7.256
4923,0.51,3,5,2,0.61284046692607,59.0,7.393
4924,0.3,1,3,4,0.6314553990610329,59.0,6.405
4925,0.8,2,2,2,0.6245791245791247,56.0,7.979
4926,0.81,3,5,2,0.6080402010050251,59.0,8.075
4927,0.3,4,3,4,0.6216530849825378,55.0,6.436
4928,0.43,4,5,3,0.6279792746113989,56.0,6.955
4929,0.79,4,6,2,0.6115288220551379,56.0,8.066
4930,1.5,2,2,1,0.6339779005524862,57.0,8.82
4931,0.53,4,2,3,0.6230769230769231,54.0,7.21
4932,1.15,3,1,2,0.6253731343283583,60.0,8.505
4933,0.3,3,3,2,0.6104046242774568,57.0,6.353
4934,0.55,4,4,6,0.618732261116367,55.0,7.775
4935,1.07,4,4,2,0.6151515151515151,56.0,8.894
4936,1.52,2,1,3,0.6172671651937457,55.0,9.223
4937,0.53,1,5,1,0.6318840579710144,54.0,7.04
4938,0.51,2,3,5,0.6088631984585743,56.0,7.478
4939,0.31,3,4,2,0.6071019473081328,58.0,6.497
4940,0.51,2,6,3,0.6108949416342412,59.0,7.488
4941,1.11,4,1,2,0.6224566691785983,56.0,8.495
4942,1.01,2,6,1,0.6275430359937402,59.0,8.431
4943,0.39,4,6,1,0.616365568544102,56.0,6.479
4944,1.03,1,3,1,0.6365795724465558,60.0,8.276
4945,0.73,4,3,4,0.6168384879725085,55.0,7.989
4946,0.27,4,2,3,0.616867469879518,56.0,6.111
4947,0.91,3,5,2,0.6212489862124899,58.0,8.356
4948,0.51,1,6,3,0.6415094339622641,58.0,7.265
4949,0.29,2,5,4,0.592,58.0,6.428
4950,1.0,1,6,1,0.6400638467677573,59.0,8.18
4951,0.5,4,5,4,0.6229187071498531,55.0,7.38
4952,0.51,2,5,4,0.6097087378640776,59.0,7.448
4953,1.52,3,2,2,0.625170998632011,58.0,9.243
4954,0.5,2,1,2,0.6318897637795275,57.0,6.991
4955,0.56,4,3,2,0.6197718631178707,57.0,7.397
4956,0.56,2,1,6,0.623574144486692,56.0,7.365
4957,1.5,2,0,5,0.6330338631651694,56.0,9.035
4958,0.37,4,6,5,0.6045016077170418,57.0,6.891
4959,0.3,2,3,6,0.6277712952158693,58.0,6.671
4960,0.52,3,4,3,0.6219630709426629,58.0,7.45
4961,1.01,3,2,2,0.6258823529411766,61.0,8.457
4962,1.45,3,4,3,0.610729023383769,58.0,9.363
4963,0.51,1,5,2,0.6385068762278978,56.0,7.203
4964,0.7,2,4,3,0.6284201235657546,57.0,7.917
4965,1.09,3,3,4,0.6254767353165522,59.0,8.847
4966,0.31,4,6,3,0.6251441753171857,56.0,6.848
4967,0.67,4,3,6,0.6238859180035651,55.0,7.854
4968,0.34,3,5,4,0.5986842105263157,58.0,6.691
4969,0.33,4,2,5,0.6134831460674158,56.0,6.718
4970,0.72,4,1,5,0.6094420600858369,57.0,7.864
4971,0.33,4,5,1,0.6224719101123596,54.0,6.057
4972,0.3,4,3,5,0.6139534883720931,57.0,6.5
4973,0.38,4,4,1,0.6086956521739131,56.0,6.342
4974,0.34,4,2,7,0.6164079822616407,54.0,6.76
4975,0.41,2,6,2,0.6312433581296494,57.0,6.824
4976,3.51,3,0,3,0.625194401244168,59.0,9.836
4977,0.36,4,0,3,0.6153846153846153,55.0,6.129
4978,0.4,4,6,2,0.625,55.0,6.608
4979,0.53,4,4,6,0.613614573346117,57.0,7.949
4980,0.28,4,1,4,0.6236559139784945,54.0,6.105
4981,0.31,3,1,4,0.5920903954802259,60.0,6.192
4982,0.9,4,4,3,0.6083467094703049,57.0,8.67
4983,1.5,1,3,4,0.6378227494766225,58.0,9.518
4984,0.32,3,6,2,0.6024915062287656,58.0,6.378
4985,0.23,2,3,6,0.6017478152309613,59.0,6.028
4986,0.3,3,5,3,0.6254375729288215,59.0,6.738
4987,2.02,4,3,1,0.6166153846153846,57.0,9.756
4988,1.14,3,3,2,0.6221889055472265,58.0,8.58
4989,1.51,2,1,7,0.6208791208791209,59.0,9.417
4990,0.52,4,6,3,0.6188166828322018,57.0,7.56
4991,0.55,4,4,3,0.6136363636363638,57.0,7.614
4992,1.22,3,3,1,0.6188734455010974,58.0,8.655
4993,1.01,3,2,4,0.6109822119102862,58.0,8.615
4994,1.0,2,5,4,0.6298342541436465,58.0,8.946
4995,1.58,3,4,2,0.6135298057602143,61.0,9.434
4996,1.51,1,6,1,0.6410614525139664,61.0,9.054
4997,0.36,2,3,4,0.5972073039742213,56.0,6.588
4998,0.52,4,4,1,0.6140519730510106,56.0,7.07
4999,0.65,2,3,3,0.6321525885558583,57.0,7.605
5000,0.53,4,3,4,0.6179018286814244,55.0,7.451
5001,1.1,3,3,4,0.5841874084919473,60.0,8.909
5002,1.02,3,4,4,0.6084942084942085,59.0,8.946
5003,0.9,3,4,1,0.6151315789473685,61.0,8.163
5004,0.35,4,5,4,0.6189427312775331,53.6,6.733
5005,0.43,4,5,3,0.6204756980351603,57.0,6.889
5006,0.23,4,4,3,0.6151898734177216,55.0,6.211
5007,0.42,4,3,5,0.6057494866529775,56.0,6.838
5008,1.03,3,2,2,0.6219797349961029,60.0,8.503
5009,0.33,3,6,3,0.6071428571428571,58.0,6.661
5010,0.42,4,6,5,0.6248693834900731,57.0,7.19
5011,1.02,0,2,2,0.5690814040328603,58.0,8.504
5012,0.72,2,4,1,0.6307420494699646,58.0,7.717
5013,0.61,2,5,2,0.6217712177121771,60.0,7.592
5014,0.56,4,2,6,0.6171213546566322,55.0,7.571
5015,0.4,3,2,6,0.6184909670563231,58.0,6.992
5016,0.38,4,4,0,0.6248648648648649,57.0,6.458
5017,0.31,3,6,4,0.5961319681456201,58.0,6.526
5018,0.32,4,2,7,0.6264236902050113,54.0,6.702
5019,0.59,2,4,2,0.6306976744186047,57.0,7.661
5020,1.01,3,4,4,0.6124031007751938,59.0,8.985
5021,0.51,1,6,3,0.6368159203980099,57.0,7.345
5022,1.52,3,2,2,0.6005361930294907,60.0,9.243
5023,0.84,2,3,3,0.6200657894736842,56.0,8.17
5024,0.34,4,2,3,0.6153846153846154,56.0,6.319
5025,1.01,4,3,4,0.623924941360438,56.0,8.71
5026,1.01,3,4,3,0.6217697729052467,60.0,8.767
5027,0.42,4,4,4,0.6139438085327784,57.0,6.938
5028,0.32,4,6,2,0.6204545454545454,57.0,6.628
5029,3.01,0,1,1,0.6581148912437257,56.0,9.811
5030,1.12,4,0,3,0.6013264554163597,57.0,8.394
5031,2.28,4,0,2,0.6154754873006497,57.0,9.454
5032,1.06,3,2,3,0.6077684691546078,59.0,8.557
5033,0.75,3,1,2,0.6181818181818182,60.0,7.729
5034,1.51,2,1,4,0.6108843537414966,63.0,9.096
5035,0.65,2,6,2,0.6239855725879171,58.0,7.573
5036,0.5,3,1,6,0.582375478927203,62.0,7.255
5037,0.41,4,6,2,0.6295907660020985,53.0,6.612
5038,0.57,4,5,3,0.609981515711645,54.0,7.697
5039,0.3,4,2,2,0.6194895591647331,57.0,6.109
5040,0.91,2,2,5,0.6287571080422422,58.0,8.448
5041,1.53,3,3,6,0.606425702811245,58.0,9.708
5042,0.29,4,3,3,0.615204678362573,56.0,6.263
5043,1.01,4,5,7,0.6143187066974596,57.0,9.462
5044,1.08,4,3,3,0.6227272727272728,54.0,8.88
5045,0.7,4,4,4,0.6200873362445415,55.0,7.911
5046,0.29,4,4,5,0.6112412177985949,58.0,6.572
5047,1.2,1,5,3,0.6367041198501873,57.0,8.685
5048,2.02,4,0,2,0.623921085080148,56.0,9.441
5049,0.55,4,3,5,0.6086956521739132,56.9,7.632
5050,0.96,3,2,3,0.6172059984214681,55.0,8.418
5051,0.72,3,3,1,0.6282165039929015,61.0,7.612
5052,0.41,2,5,1,0.6133056133056133,57.0,6.526
5053,0.3,3,3,2,0.6143187066974596,57.0,6.353
5054,0.3,4,6,2,0.6193247962747381,56.0,6.314
5055,0.52,4,6,3,0.6219630709426629,56.0,7.56
5056,1.06,3,2,4,0.6003016591251885,58.0,8.563
5057,0.32,4,1,4,0.6234357224118318,57.0,6.225
5058,0.39,4,2,3,0.6060606060606061,55.0,6.891
5059,1.19,4,3,5,0.6080586080586081,59.0,9.162
5060,0.9,2,2,4,0.6252045826513912,58.0,8.373
5061,1.0,3,2,7,0.6056879323597233,57.0,8.887
5062,1.11,4,2,2,0.6161919040479761,56.0,8.604
5063,0.81,3,3,1,0.6222596964586847,59.0,7.869
5064,1.2,3,5,4,0.6072992700729928,57.0,9.216
5065,2.09,3,0,2,0.6223306894447833,59.0,9.537
5066,0.9,2,2,3,0.6301145662847791,57.0,8.385
5067,0.26,3,5,5,0.5892215568862275,61.0,6.585
5068,0.54,4,2,4,0.6150907354345749,56.0,7.401
5069,0.35,3,3,2,0.6056644880174292,58.0,6.506
5070,0.4,2,5,5,0.6283280085197018,58.0,6.972
5071,0.36,4,1,6,0.6158868335146898,56.0,6.409
5072,0.53,2,0,2,0.6269230769230768,54.0,6.922
5073,0.39,4,6,5,0.6004184100418412,56.0,6.992
5074,0.37,3,4,2,0.6034482758620688,58.0,6.423
5075,0.52,2,3,4,0.6165703275529866,56.0,7.432
5076,0.24,3,5,3,0.6259351620947631,58.0,6.284
5077,0.7,4,5,3,0.6194225721784777,57.0,7.845
5078,1.2,3,6,3,0.6162962962962963,60.0,9.07
5079,0.9,2,3,4,0.6141479099678455,57.0,8.544
5080,0.7,2,5,3,0.6174142480211081,60.0,7.829
5081,0.3,4,5,7,0.6264501160092807,53.0,6.849
5082,1.01,2,1,2,0.6345698500394632,59.0,8.392
5083,2.01,3,5,2,0.6038677479725514,61.0,9.465
5084,0.76,4,3,4,0.6125211505922166,54.0,8.202
5085,1.12,4,2,4,0.6086309523809523,57.0,8.938
5086,0.54,2,6,3,0.6110056925996206,59.0,7.367
5087,0.36,3,5,3,0.5926724137931035,59.0,6.671
5088,1.16,4,3,3,0.625,55.0,8.995
5089,0.94,0,4,2,0.5676923076923077,67.0,8.307
5090,0.75,2,5,1,0.6018596787827557,57.0,7.908
5091,0.91,3,5,2,0.6212489862124899,58.0,8.374
5092,1.01,4,1,0,0.6164596273291926,56.0,7.79
5093,0.34,4,2,3,0.6037321624588364,57.0,6.319
5094,1.07,3,6,2,0.602102102102102,55.0,8.718
5095,0.9,0,6,3,0.5752988047808765,66.0,8.277
5096,1.04,3,2,3,0.5963581183611533,58.0,8.584
5097,0.71,4,3,4,0.6160558464223385,55.0,8.141
5098,0.54,2,3,2,0.6318840579710144,56.0,7.236
5099,0.71,1,1,3,0.6397849462365591,59.0,7.518
5100,1.54,2,6,4,0.5909694555112882,59.0,9.726
5101,0.9,1,5,3,0.6401985111662531,58.0,8.344
5102,0.67,4,3,2,0.6042402826855123,57.0,7.416
5103,0.55,4,5,2,0.6178707224334601,58.0,7.383
5104,1.02,2,0,3,0.6391752577319588,57.9,8.379
5105,0.41,2,5,2,0.6347177848775293,57.0,6.86
5106,0.8,4,2,7,0.6110183639398998,56.0,8.236
5107,0.71,4,1,4,0.6124567474048443,54.7,7.782
5108,1.01,2,5,2,0.6203125,61.0,8.559
5109,0.33,3,3,6,0.6206115515288788,58.0,7.016
5110,1.02,4,4,3,0.6104783599088838,56.0,8.763
5111,1.11,4,5,1,0.6116071428571428,57.0,8.511
5112,2.16,2,2,1,0.623030303030303,60.0,9.604
5113,0.39,1,6,5,0.5811789038262668,60.0,6.962
5114,0.51,4,3,4,0.6219630709426629,55.0,7.377
5115,0.32,4,4,3,0.6105499438832772,57.0,6.719
5116,2.01,4,4,1,0.6294670846394983,56.0,9.488
5117,0.3,3,0,4,0.6263096623981373,58.0,5.976
5118,1.0,2,6,2,0.5924788948580199,62.0,8.634
5119,1.0,0,2,4,0.6464968152866242,59.0,8.564
5120,0.41,4,3,3,0.608695652173913,56.0,6.855
5121,0.65,4,2,2,0.6149732620320857,55.0,7.554
5122,1.1,3,3,3,0.5940740740740741,60.0,8.857
5123,1.02,4,3,4,0.6246105919003115,57.0,8.915
5124,1.2,4,6,3,0.6225165562913908,56.0,9.202
5125,0.82,2,0,2,0.6294416243654822,57.0,7.746
5126,0.55,3,5,3,0.6049149338374291,58.0,7.488
5127,0.63,3,1,4,0.6198723792160438,58.0,7.419
5128,0.31,4,3,5,0.624,54.0,6.532
5129,0.32,4,5,4,0.6183465458663646,55.0,6.631
5130,0.41,4,5,4,0.6192468619246863,55.0,7.05
5131,1.01,1,6,2,0.6391752577319588,60.0,8.528
5132,0.5,4,4,2,0.5990430622009569,56.0,7.156
5133,1.7,4,6,2,0.5998707175177763,54.0,9.408
5134,1.51,1,3,5,0.637741046831956,59.0,9.494
5135,1.23,2,3,6,0.6127167630057804,57.0,9.253
5136,1.5,2,1,1,0.6309937456567061,59.0,8.875
5137,0.9,0,5,3,0.652210175145955,61.0,8.262
5138,0.32,3,5,3,0.6166097838452788,58.0,6.554
5139,0.71,4,5,4,0.6232394366197184,56.0,8.07
5140,0.25,2,5,6,0.6222222222222222,55.0,6.45
5141,1.33,3,3,3,0.6233023588277342,59.0,9.178
5142,0.26,1,6,6,0.6429447852760738,55.0,6.277
5143,1.04,4,2,4,0.6273291925465839,57.0,8.626
5144,0.6,4,3,3,0.6036363636363636,57.0,7.529
5145,0.9,1,4,2,0.641914191419142,56.0,8.35
5146,1.01,2,4,1,0.6347211311861743,56.0,8.268
5147,1.01,0,0,1,0.6688524590163935,58.0,7.895
5148,0.32,4,3,7,0.6174801362088537,57.0,6.8
5149,0.43,4,6,4,0.6193415637860082,55.0,7.142
5150,0.28,3,5,5,0.6014150943396226,59.0,6.719
5151,0.59,4,1,6,0.6104491292392301,55.0,7.463
5152,0.55,2,5,3,0.6120114394661583,57.0,7.453
5153,1.01,4,4,3,0.6211180124223603,57.0,8.823
5154,0.7,0,5,2,0.6672760511882997,59.0,7.715
5155,0.31,4,3,3,0.5956964892412231,57.0,6.548
5156,1.51,3,0,4,0.6225255972696245,59.0,8.968
5157,0.26,4,2,1,0.6253041362530414,53.0,5.892
5158,0.52,4,3,3,0.6189555125725339,55.0,7.369
5159,0.7,2,4,7,0.6149779735682819,58.0,8.265
5160,1.01,3,4,3,0.6234177215189873,58.0,8.744
5161,0.28,4,4,5,0.6263345195729538,54.0,6.668
5162,1.03,3,5,6,0.5880574452003023,59.0,9.353
5163,0.32,3,3,5,0.6173120728929384,59.0,6.593
5164,0.23,2,6,5,0.6257982120051085,58.0,6.273
5165,0.91,1,3,2,0.5765907305577376,58.0,8.593
5166,1.52,3,3,1,0.609103078982597,57.0,9.024
5167,0.32,3,0,2,0.6218678815489749,59.0,6.148
5168,1.04,1,4,2,0.6311667971808927,57.0,8.482
5169,1.0,2,1,4,0.607950116913484,59.0,8.623
5170,0.3,2,5,3,0.6239813736903377,56.0,6.489
5171,0.52,4,5,3,0.6257309941520468,57.0,7.432
5172,0.31,4,3,4,0.6061293984108967,58.0,6.375
5173,0.4,4,2,6,0.6225026288117771,54.0,6.992
5174,0.75,2,4,1,0.6052409129332207,57.0,7.729
5175,1.04,2,2,5,0.5912518853695324,60.0,8.727
5176,0.45,1,4,3,0.5683593750000001,62.0,6.972
5177,0.39,2,2,4,0.6173633440514469,57.0,6.668
5178,0.39,4,2,4,0.6187961985216475,57.0,6.607
5179,0.4,3,6,1,0.6171792152704136,58.0,6.501
5180,0.92,3,3,1,0.6234817813765181,59.0,8.125
5181,1.04,4,0,2,0.6077684691546078,57.0,8.309
5182,0.92,4,4,2,0.6221864951768489,55.0,8.132
5183,0.55,4,5,4,0.6166982922201139,55.0,7.64
5184,1.05,3,2,2,0.6219135802469136,58.0,8.451
5185,0.35,4,4,7,0.6069868995633187,57.0,6.978
5186,1.21,3,5,4,0.6031746031746031,58.0,9.224
5187,0.82,3,5,1,0.6004922067268252,56.0,7.753
5188,0.71,4,4,1,0.6187554776511831,57.0,7.889
5189,0.3,4,3,3,0.6084959816303099,57.0,6.446
5190,0.31,2,3,4,0.6289017341040464,58.0,6.438
5191,1.02,4,2,1,0.6163328197226502,56.0,8.276
5192,2.02,3,4,1,0.6125461254612548,59.0,9.813
5193,0.72,4,4,3,0.6248912097476066,56.0,7.842
5194,2.0,0,1,1,0.6675291073738681,55.0,8.992
5195,0.36,3,0,2,0.6162280701754386,60.0,6.267
5196,1.0,3,3,3,0.6103286384976525,59.0,8.681
5197,0.91,2,3,4,0.6311475409836066,61.0,8.42
5198,1.51,1,2,5,0.6313617606602476,59.0,9.378
5199,0.52,4,2,6,0.6107899807321773,56.0,7.466
5200,1.19,4,6,1,0.6043478260869565,55.0,8.595
5201,0.7,1,5,1,0.6306465899025687,56.0,7.677
5202,0.71,2,3,4,0.6353982300884955,56.0,7.77
5203,0.3,2,2,3,0.6347724620770129,54.0,6.41
5204,0.33,4,5,5,0.6169491525423728,57.0,7.016
5205,1.51,1,5,2,0.6554621848739495,56.0,9.163
5206,0.3,4,5,5,0.6180555555555555,56.0,6.671
5207,0.54,4,3,6,0.615678776290631,55.0,7.621
5208,0.31,4,3,6,0.6189376443418014,55.0,6.704
5209,1.51,3,5,3,0.6068779501011463,60.0,9.605
5210,2.05,3,1,2,0.6115501519756839,57.0,9.67
5211,0.5,1,3,6,0.6,62.0,7.584
5212,1.01,3,2,2,0.6116731517509727,59.0,8.341
5213,1.6,3,3,3,0.6156914893617021,60.0,9.543
5214,1.02,2,6,3,0.6386687797147385,59.0,8.771
5215,0.91,1,3,1,0.6319218241042346,61.0,8.114
5216,1.05,2,6,2,0.6019563581640331,56.0,8.669
5217,0.61,4,5,4,0.6217712177121771,56.0,7.703
5218,1.02,4,3,4,0.6101694915254237,57.0,8.899
5219,1.01,4,3,2,0.6082949308755761,56.0,8.557
5220,0.39,3,0,4,0.6104589114194237,62.0,6.672
5221,1.21,2,2,4,0.6337509211495946,55.0,8.85
5222,0.9,0,1,1,0.6773109243697479,61.0,7.792
5223,0.53,4,4,2,0.6192307692307693,55.0,7.215
5224,1.05,4,4,1,0.6273006134969326,54.0,8.49
5225,0.9,0,3,4,0.6572143452877398,58.0,8.244
5226,1.59,3,0,2,0.6250000000000001,60.0,8.948
5227,0.6,4,2,4,0.620183486238532,53.0,7.48
5228,0.53,3,5,3,0.6088631984585743,60.0,7.503
5229,0.73,2,4,1,0.6168549087749783,60.0,7.872
5230,0.38,4,4,1,0.6132478632478633,55.0,6.342
5231,0.77,2,3,2,0.6358183376178235,57.0,7.978
5232,0.9,2,3,3,0.6015999999999999,59.0,8.412
5233,0.53,2,0,2,0.6140519730510106,56.0,6.951
5234,0.31,3,2,2,0.6265895953757227,58.0,6.324
5235,0.33,4,5,4,0.6207674943566592,56.0,6.745
5236,1.04,4,1,3,0.6289697908597985,56.0,8.297
5237,0.54,4,5,4,0.6257197696737044,55.0,7.457
5238,1.52,4,6,2,0.6119704102219232,57.0,9.498
5239,0.9,2,5,2,0.632436837815811,57.0,8.251
5240,0.31,2,2,2,0.6171428571428572,59.0,6.075
5241,1.06,3,4,3,0.6224256292906178,57.0,8.846
5242,1.02,2,5,7,0.6347962382445141,58.0,9.279
5243,0.31,4,3,3,0.6241299303944314,55.0,6.548
5244,1.06,4,5,2,0.5957767722473605,54.0,8.566
5245,0.41,4,5,5,0.6232948583420777,56.0,7.079
5246,0.91,3,2,3,0.617741935483871,60.0,8.369
5247,2.51,2,5,1,0.6307246376811595,56.0,9.724
5248,1.13,2,1,1,0.5988200589970502,57.0,8.342
5249,0.34,3,0,3,0.623463687150838,60.0,6.284
5250,0.3,2,4,4,0.6103286384976526,60.0,6.346
5251,0.35,4,5,2,0.6069868995633187,56.0,6.503
5252,1.13,4,2,2,0.6232209737827715,56.0,8.609
5253,1.5,2,2,4,0.5955435516542877,60.0,9.405
5254,1.2,2,2,1,0.6192223037417461,57.0,8.52
5255,1.02,1,5,1,0.6322378716744913,56.0,8.458
5256,1.02,0,3,2,0.644852354349561,56.0,8.305
5257,0.26,4,4,4,0.6234718826405867,56.0,6.363
